,scene_token,sample_token
7377,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,d58f49c97f0d326bce2e6ffb5fafa79cf879a688c80783f4bd6f482488e15907
7378,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,8e6bbc03ee67364e25d7af939d70b1ed8968ed11f9ef789e639f45541b96aa79
7379,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,4e1e458ade64f81521d20b70b70500905f09de3f998e07f5f35ced889c81dfb3
7380,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,430804745561f8064f89e84e56b45a2d74767fb856f5630d7cc22a40c1fdc4a2
7381,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,f3a2742a38cea9bd8c5571e7611d30e42c55b9c8faa358fbf2af431d6a51821b
7382,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,2be6d6f9c1b141791321c1a07140bb3175a6e0a62797c4ffa5262a51c436e6c8
7383,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,1f0df50fe1f01ee84c7c9110670eac9bd8a782192cde949a0d1b0ba67e9c3569
7384,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,3b09b7bb6c377d1d6db522741ba0fe0ff20528745188f7d31cbc9ac9f2d2422c
7385,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,49e8d84b27a3511975d5c6b397691bf5cfe0a23b7dfb5d376f0c11cde59e7541
7386,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,ad1920cb6dd74bce83f27e7bab897c5884cf7f5855881f9a9f506e27c12cd2fc
7387,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,9245326a7919d3790ed752fff7fd185faffe347e2e4602b20c8134e1b94fc7d8
7388,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,34f5f840eefcb389510b687bc1da6e9c3926ff65773b83ac7525feadb5efef7f
7389,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,fd7a5dd0612f880974a0dd66bbba57fb0f511f3e921e82af0dd842dc7f38ab71
7390,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,8458c064ed5f1f2b365240d13d65ed3e23078a7a96d389a12e61fb782f3e55e6
7391,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,fc59ef117c32cae92befbcf86298a4bafe0981ac7dee4a8a137aa26facdd2855
7392,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,aba57a04009556b0b5fbeaac1c883d13c6c851e7ec60ffceebbd5f6d6dae5736
7393,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,ba239b251168f80e005e9faad9345795c6f52519f457a3a50de38676f07688e6
7394,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,e1a5b5d1d12cc2b72e28ae5de91ec951cda18005b99ad6a2185741134c8fe81b
7395,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,65cc6a64468b30b1c2279b705c6851942824f3c6cb1771d812a725a1b1890dc8
7396,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,5c4ff130520a05a80cef12d766d2fedb21ba9ac644f802927e6efe43e176d95e
7397,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,dfa1f3f77b8b24be54f9325e94f2abd717d069a5d00c56ffcabb03d2a79b0cea
7398,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,0b953866e2e6e35f431a78720ae0c9b98af832e689299a7daf91380de243ee02
7399,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,9082bda2edd41e013b96b69553079b00184d556ceeff928f499c0097ccfe906f
7400,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,e2ad1dc2817d183a42f6e1eae792a54790cc2655fdbeb252ebcd8983852b2f0d
7401,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,06dbe282ec0e846f26d0de1df1ff269886f2853bd0a3d9e3deb7bac2180a5d9a
7402,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,30d08ed7f2cf1c127b6393a8cf2986ef20e71f8c8d1e4905e801e6dffe2f6158
7403,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,e5984d1ce402faf638d1af3d96e3eeb10afca30f32b158e9c1a39cd06393da74
7404,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,70075a474380cd1335edf2bf1468340f04b07a00234384c8684761593ed18e3d
7405,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,0206159d0cbf7f540e6590abadadaac617322ed9a8955a290970a1163922288f
7406,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,b1d5ef25d18e7cc15ac23bf1939364e795166f466e342e337cb3894503f8357d
7407,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,1ed434fb7fb5d7267acda6fe33ad9fa7ae959b4b31082c5779e0dcb07fe17ac3
7408,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,8cb784e65633228cdfb093973acb8f63661b447abd1a7351c0a96d16945d6d2a
7409,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,e73ea1696a58cd880db0398b66fdbd9a59f8ec72b01be64c5581adee9861deaf
7410,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,90f8d528b315625691ee8b982d8f982e10e9e359e701cdc86450d06ab46a430a
7411,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,c8784faebb0cf563f2955873d27b0d87e150f026507586eb385675e1a0610c8c
7412,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,0003ab69008b25c8f2ea1777fe1ff45e9334540a356ffd9f8e102a405abe6164
7413,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,fc078bc9fb293bbddde6c37edb2dea084a7b08c874ab26e269654a1994163233
7414,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,f04899fab319da5ba08bf09a2c138b964a12dacde4035b26aaa48e0d05bb79d9
7415,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,b8558ce9fbc7464d1d8be5c188e22a0f48473b2559854e3b0bc46ffca39b01a9
7416,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,3bb3237923952aeacb6c3db90c91534a4cbdd04869e0b3e14fd6bdc4672a794b
7417,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,ac235a000960918037cdeeb28f6453e325ab6115379857a5bac9f7193ec48d8f
7418,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,10b7bbe48ffb3b542d28aed1d92aa04cc18343a76be7d6c2b47b0ebd51de788c
7419,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,cab7d47451980f30642a8e7f9716075e91494b149032e6ab01004bf801a3130a
7420,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,895dbda73dfff4f2775bba628d5894c19e2d5230f0ffe0f22ad785244e417bbe
7421,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,d95aad3bbfc13ea72129a13f59fef33e70feb937f54cd589eb07621800068634
7422,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,0840888ee95c57034cf22dd4857ed9aeec03b9f5e158686c7eee82a92ce4a53d
7423,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,e8cb34fe37718487297d2346eb53cd86471e0c668a58fb992459fc389331c56c
7424,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,47caa958c2671569be8e1125d427fbd3add231e728fbf0972dfd14fb13482c27
7425,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,ccd4fa0d2a05be9b9c2ce956445d1b2d551129e03946e66bdb589636e4ac7bc4
7426,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,5256f2896cb2d3105e1e4c2f8a6a1c4fad55f6ef840d18cd21008378dce7f316
7427,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,93ce8948fc9db015270483c8e45e40b007315cb36910fe720fe866b3982250ce
7428,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,04872c988ef76b8f061a161971bab6b58764a02b7452d2e6580b2b09400b3168
7429,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,ea05cc9b5213172c19328bfd53d36bb5be061dcb304fce2560b34004850f11ce
7430,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,cd766dfd2800d0e24314db5d279711138fadb87e81110d14a1bc0645a7b63437
7431,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,e19ee0c7a700bbf493e68285b4d701d4d7d0000ac5d3f1b29b93c265128b8fd2
7432,89ddf4a307f6a8865b208c6803b9716b625f8b22be0b5cdb6ec1bf6a0f085f24,02d63c8bf445b71b57b051989ae199d7c47d52ba3e6d5986882398b49499ebb8
7433,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,a7332541d6832a9a0002593d9bd75ab66aa7b37f8a92487dd592b305091d6ea6
7434,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,ee7ed51122dc5e81128ef72e63ed5d3120a3f272e1374635fe0b0b2b2f771a0f
7435,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,fd8ae622a76f5f4f0474c8f128fc33e3d0a33e44f5be0bfdb58ecde340101ab0
7436,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,f9f0f35af6672fea2985cdacb843987bfcad51055e31e9aeb33171c074bef0fe
7437,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,9f895e8c0a56ca57112490efd143a4187d53dfc0c4e351d5c8788c483e13e851
7438,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,04436d4841e4b6497860d9e347eff2b6b0fd9b7f99607156acb9139e8c39babb
7439,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,c03e85f4f03bfd6c60f8b1b68af47ed985f0e8b9c3eb3c4022ecae2e5b24a9e5
7440,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,931ec890d477577185cdb4a5a875dd89457125ef5983fd2f31ead130fe356f1c
7441,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,e2645b31752bf6558614cb803923537486f94a5df8af268d783330947f8f21c3
7442,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,cfe4146bfbcf3eb6cd4408aa6a23f0f7d911a4c0db65b29d8ce95bf92a152a05
7443,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,75ec08ffa0c25fc9689f4f70e38c198802897965d9d34b8742cbe0e5896f3396
7444,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,b56e0460ec2a1d92696ea6220aac9a84d166be6f079c448e5b9b534829add528
7445,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,04a47a98d16f6eec9b2ddabfc481a106cd1a94e873785dc594514961010f9b80
7446,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,584dcfcf34022454a8f95e96a3c81f9eddf6e744961f5331942ecd69242a9c52
7447,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7bdc9a5ef45a276f61a2f00933d4bd1422a6355aca5663d257dc9bce339bece8
7448,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,c16dafe9b3671bf5f92c9013b26b8a87c029cdbee7506207ce3b3257c60a550c
7449,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,5bbeced863ba0f41bf0cd64578a0be5d1f34d06ea8afbbd1873efe779acf0656
7450,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,1789ed1b33ef8548aca1d1c498a1fb55c7b0bac452ff4500ec9175b00f9a43de
7451,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,6bb6b622eee399caf0041062f92af01aa379c434f7f955fdf8ec1c5870203505
7452,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,883c836897641d3edffd79d60881c6016f61d452cadacf77dc008b81a614640a
7453,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,5025180f1b08393606702bdd9d7880005e74c368161a0718c710bcc0d05407e4
7454,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,86e30d7ee4e20c3bf72c0c3934f44d4c93a08acc339cfa843e97a4ad064ed181
7455,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,334c98aaa37c51a21863dbbb18e48291f523068f649888b58be37bd43b610841
7456,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,08879f3f511c1f6d13bbceef115f42183441bd3b1b0e26e399f906b7926b85c7
7457,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,2074a23b565bf1663e474731b1301ad195fc2f798d3077daf2cca499024b6ceb
7458,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,00faff67bd13a1db6627f99afcd1ee98d73e657820cae9cafe33ddceb07fea28
7459,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,16abb46a685e0d93e57679131f9dd1d975c91c6e32f6cc212cceb9faa5504349
7460,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,34827a8e891590b79173380c5f0d4488b424782a4ee85b0468a9e2adfdf558b8
7461,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,f78dafb5ec776dbadf3f6df64c56a9be674d84ef70135754162908bd40e639c8
7462,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7b0c96fc55595b725aaa741c63f36912e4d6d399627c78a747b19759d8a56656
7463,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,86a6a13be0a680a4f63d46a1b1277ef0ec01531fe95463e22d63c3976caebc49
7464,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,c3655e4c7a503e88129ea1effd2bfd228fab19c7686e77f3855bc4702663c87a
7465,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7233ffd0a8e38b44d10335ef6b003e4259ae0538bdcbb703a6e0538f9a1c4e87
7466,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,5f85cb4ef77fac532aa4732ef5e684dc4450b72d41b24ef4ba75298cd7ae452e
7467,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,23128765b7008448e2e0223a14eabd843972c92a104c47603d4bd90fe1e9b912
7468,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,45b49d468ab88b92a8bf8a0ca7f70937f43025dc12e5d788b1df259b17eee226
7469,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,425e4636d6a85f120d13c81486db613204dd172ebb007834c1b356feffdfab9b
7470,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,1b6cc7928cd3b62e13c2102a700c56313aa199eb2ea813ee34fc9a3adc42c1ea
7471,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,9dc9081f350a527ca2d01abc395215b098b27836272f333e7d8f0bba07b0fe7e
7472,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,3eef82ac982b220c4362faba8a4a0fedd3dd630fcaa18a2eefb72898d496ce96
7473,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,71c89c2bb5e32850190e66415e54825e690049cdc9f7584bab2bf2d9f8d2c8ec
7474,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,77ff5d4f640a7b4d2bf9daceb34baaac275168a52851e16c0cc91feca35594ab
7475,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,dac48f8d428a54eff96828dd1434b4bc2db9953b0b51764f9b517971ce25bc29
7476,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,9c052d7c3d7ac0e077b9c5cfd702224825cb29e0788e6cb769e745676afe932b
7477,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,654503b1fa03a1d35af841756c8649984f98d18ee51abe096a1f5196f4394ef5
7478,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,23ec4dc1dd89f295e8236f662b1181cda1efc7eaf1bbb9b1bba6b48e3899911a
7479,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,0772b1835dbef4527b87376b28a64047b51a6d9463bc81ce0474bb9a65b27744
7480,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,18f1bf782805bb4456eb01c7e7a5eb9f87b94aee48e4c25e17ee0e9524191582
7481,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,8bdf0b733cf38e7736f6da83737d97c916190b4c8d535ca6409b3a08442dff7c
7482,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,10dc7c3daf58496aaccb81cd25ca71ba952223b08aeee753756493792719ad8e
7483,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,d5db10ee6ddedc04de3f910ba1dd92b797bb13ef6f085a7df6892dc73c824177
7484,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,5fe8f7c97a7ea44be7e875b13f3788d1d5920b2cebcd418d1f3f0fb17432a741
7485,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,4907e8c26a10a2271f0d3bbcc3e2d6ff14d4153a39342da8abf6beef2c5c0bbf
7486,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,5bda0eb8b4fb9b6975c8a4afe4817db3d1158a60745bf1f57edea007c49fda18
7487,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,aeb6cf3b5f028695d2e242007a80c3b8f11a12db74e25c69c5113267df0da1b8
7488,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,ea047da0fe7977400d9219025e1a0c807878313fdc35f4d7c1ec141c0952f1ef
7489,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,371836921388c7b23d9a935cf76aa2304fcc7e30de03c901e72f8864c58bdbf3
7490,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,bd00cbbdbbf2a5a50c0411b1c8ed02e0c49647f86de7d4e8bad9e85880ede140
7491,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7a50ffdc0802b88cacc1c3371b96b5df3521f6a9238ca43eaaf0de3d9de1ee61
7492,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,cafa741cb1badfd782d88c0476c6bd5b6bdf48b19cd6b89fdbd52a720078c099
7493,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,2603a465c886cae52d4612107a97cbdd99635b1a16085623db0633910ae44f48
7494,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,ac75b1f19d82b8218b251d099854ed47f2d0d6b1724371d121cd8ea8d757629e
7495,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,8d7e1ac67ce8f895e5069e4ab247c3e9e8d9006acea9a93c75d78ea00d6bc3db
7496,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,6803ddf9ed06b8a9bb80f95282e64ce80b4397a3cf416586090481dcfffb3ba7
7497,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,60a14367c9da050fd0eb984cae4b59593558af099cfc002e641541f2a0606499
7498,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,78d094244295fa508ef859594cd7079492a8d43ea7943c056d918fe3827e1028
7499,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,64d1851b6ea2a2bfe0dfd3f04633fe2ee0b3940027fcee97db1a0688506bccb5
7500,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,8bba7d8e04293199f049cafcf60842d16f16cdde20e8231f6082bc536ef2bd8b
7501,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,9c7633b1ec6563ff57876e4c520b99f3d9f6978d0a9a4d291416c1bfe77467f9
7502,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,02514939921d717009582647870137cdfb78e3d50783ec3efb90a51be69f9965
7503,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,e5e9831549ba9a2d0b09dfb8eea7efd484306eb6a3fec806465bfea52d54c929
7504,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,47c947a380774c0e5c9a0606e53ff0ecef586f98857cdc2422c4bb9d02c7cb69
7505,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,26c1686edfdfcbdf9695b989901b219d4bbb7e2c0b51196634629218bc421342
7506,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,d6550b2fe45ddd2c906467fa57ce2ca33cce7077af7b95df87251d8befef22c4
7507,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,1f2f94fbfdcdead178902fd795595818b3b32d389dda7f65a0427b6a6ba88daa
7508,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,c53a54cd2e5af9b2769f1a3c8f165a22fd9679539721c877402f42f4926492da
7509,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,a7418998d9748042df25d7d8e49dde87bfd4f33572d90c6aba4ddc9c77aff471
7510,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,4299a64fe556a6b9f971dc4ebba9ea9860222c4bd7e83e5bc65fcea8634ea382
7511,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,67a1bd9e18e3cbade25aa13dc3f25b7fb9c2488555a47b403a7166435c0a2436
7512,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,9c43703753acc1b9b2217746b57d77defab527f2de9ae8c7d4be0252cd07bbdc
7513,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7572dffe8832d87bf5dd46a52a6ee741386bd805f13ffc264f6582292228e093
7514,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,66cbf94a1a711fd6d48a522dd6aa01c8c790f4e1063afa61ad886314aa3eb2d0
7515,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,b5f864625957b9e11ba9dd542dbadd83d64e5c1f5f083bffc9054065bc4454a9
7516,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,43301a733c560ad820889abf66149d57bf27ffd0999533ed0900f3d8949751f7
7517,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7f56e77df25cc051812610d2938b261693389581d1082819ca12d73bb2242666
7518,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,2e9ed39e6ab8b7c836a4d80a465ebc84d55170d4c2a777090fcad8ef20dde6a7
7519,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,815aeb1c6acd47a16fcedc1027612248c3eb61569bb56b3acedece9c3205c8b0
7520,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,b71d19d3826a23993999a92bf9f1b11549b37a0bb23081edf428842c604b61ca
7521,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,9870b3c19bb0d0bc11b1af6ab39b36821971867570d6e126eb038c021aa44ca7
7522,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,5866fefbee5de5e5c13ae49523b38fff7177266df348fae9e5ce8063b5677d0d
7523,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,e0810adc26b07a82456e243f1c300a7ec3c60270f4a8f8fdf43b9ca23257a32c
7524,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,fa403b900c9a979b4f9e17b5a7e8cecd8a6c260a24eb069043e53447e46658b0
7525,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,0760894cdcadfa3b85e20160e4469c8379724578836fec8a80c00f94b042f89c
7526,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7af5cd6f3b1387afe86c7c1c3b15b9723609706d0926f4e44548a2851b1e3efe
7527,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,fcc382c5b36e0540c5b5a78fe2a279169f7cfb98c6a34336be0e6d45a1da9c3e
7528,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,02ac66ad543cd792da2d7ec2d052491e2bf011831ca611546bba2b0149ba6186
7529,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,6f82d265355bb463163f313e04d9a4d7629668319299721cebf806d7d3f5feee
7530,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,92338b361d24e039d9e5a703ee72faecd89545a5a5a049718df0fc58d5fdd68d
7531,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7843728526f23de01a2e3a3776e4a30bbe471f3a3147fb9ab9f571aad2ecffd2
7532,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,5a81313f0155d38e841c353f721069a69cdeeeee137989e96090b41f2d35c358
7533,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,7d51a903ab185e426ace70c9a5c52ccce4029ef5a506663ebbe4d464b3e74eca
7534,ced54e296d660872200e6b29577e1d1f83f35fe40a63dcbad04135049175a6c1,19e70af2ea18b43eda04aa78beb7865f74bac72b9f8172f8a4398ff175638d40
